time,open,high,low,close,Volume,Volume MA
1643225460,14512.5462,14521.4654,14477.5643,14486.512,NaN,NaN
1643225520,14485.6558,14495.3976,14480.3609,14488.5822,NaN,NaN
1643225580,14488.9736,14488.9736,14464.4998,14464.9289,NaN,NaN
1643225640,14465.7093,14474.1684,14405.5928,14419.2236,NaN,NaN
1643225700,14418.0199,14425.9353,14411.356,14419.1074,NaN,NaN
1643225760,14419.791,14425.5212,14393.7491,14402.0597,NaN,NaN
1643225820,14406.1954,14452.787,14406.1954,14446.3922,NaN,NaN
1643225880,14445.5738,14514.1784,14445.5738,14512.6468,NaN,NaN
1643225940,14513.7953,14547.5168,14497.6086,14519.697,NaN,NaN
1643226000,14526.3137,14526.3137,14494.7117,14494.7117,NaN,NaN
1643226060,14494.0241,14506.6283,14452.944,14452.944,NaN,NaN
1643226120,14453.7166,14471.5792,14448.7908,14449.5121,NaN,NaN
1643226180,14449.0764,14449.0764,14381.7656,14412.2608,NaN,NaN
1643226240,14415.6505,14420.7244,14375.1451,14375.1451,NaN,NaN
1643226300,14369.0889,14369.0889,14300.2314,14301.8991,NaN,NaN
1643226360,14304.5081,14313.6309,14253.459,14283.9293,NaN,NaN
1643226420,14282.6646,14282.6646,14237.4259,14249.7353,NaN,NaN
1643226480,14253.9768,14253.9768,14222.388,14232.1114,NaN,NaN
1643226540,14225.4412,14256.4111,14219.3885,14235.6636,NaN,NaN
1643226600,14234.8629,14277.6173,14231.3103,14248.5024,NaN,NaN
1643226660,14247.4465,14304.4943,14246.7025,14302.9226,NaN,NaN
1643226720,14305.652,14312.5876,14277.6459,14295.0618,NaN,NaN
1643226780,14294.7393,14303.0469,14284.2538,14297.0519,NaN,NaN
1643226840,14299.731,14312.4045,14291.6835,14296.4446,NaN,NaN
1643226900,14295.9883,14295.9883,14255.4156,14269.0222,NaN,NaN
1643226960,14261.9873,14281.686,14258.9277,14281.686,NaN,NaN
1643227020,14283.1539,14288.195,14261.3402,14278.2425,NaN,NaN
1643227080,14278.3856,14288.9816,14269.2175,14273.5192,NaN,NaN
1643227140,14273.5485,14280.1845,14261.0955,14280.1845,NaN,NaN
1643227200,14276.6621,14276.6621,14224.6474,14229.0218,NaN,NaN
1643227260,14228.5505,14237.6538,14183.3857,14190.5248,NaN,NaN
1643227320,14189.8099,14203.3661,14172.47,14172.47,NaN,NaN
1643227380,14168.3554,14173.4428,14118.3459,14118.3459,NaN,NaN
1643227440,14113.7502,14126.7733,14098.5496,14123.6657,NaN,NaN
1643227500,14120.5527,14125.9098,14074.8668,14074.8668,NaN,NaN
1643227560,14074.6085,14092.9398,14066.0419,14070.894,NaN,NaN
1643227620,14073.1115,14086.1951,14050.3445,14084.6409,NaN,NaN
1643227680,14085.5756,14085.5756,14059.6837,14063.6364,NaN,NaN
1643227740,14058.9615,14058.9615,14021.8039,14021.8245,NaN,NaN
1643227800,14021.0367,14068.5677,14021.0367,14068.5677,NaN,NaN
1643227860,14073.7251,14117.032,14073.7251,14114.0672,NaN,NaN
1643227920,14114.3397,14125.1143,14078.6376,14109.6089,NaN,NaN
1643227980,14109.3084,14117.9435,14100.9545,14111.7912,NaN,NaN
1643228040,14111.8029,14115.5215,14082.4201,14089.0244,NaN,NaN
1643228100,14089.8502,14115.3907,14079.643,14082.6444,NaN,NaN
1643228160,14083.5133,14103.0158,14061.1594,14103.0158,NaN,NaN
1643228220,14105.3564,14107.8769,14072.4959,14081.3438,NaN,NaN
1643228280,14080.9075,14092.85,14059.4976,14064.9328,NaN,NaN
1643228340,14068.4378,14069.2386,14048.3521,14056.408,NaN,NaN
1643228400,14059.0387,14068.5889,14037.5058,14037.5058,NaN,NaN
1643228460,14037.9035,14075.11,14037.9035,14075.11,NaN,NaN
1643228520,14075.15,14075.4691,14045.7274,14045.7274,NaN,NaN
1643228580,14046.4538,14047.6816,14025.2566,14025.524,NaN,NaN
1643228640,14028.5461,14060.4855,14006.3991,14050.1537,NaN,NaN
1643228700,14049.8792,14063.28,14038.7133,14039.8674,NaN,NaN
1643228760,14040.1696,14070.2476,14030.1061,14069.8004,NaN,NaN
1643228820,14070.5974,14146.0661,14070.5974,14143.5195,NaN,NaN
1643228880,14143.2791,14184.4826,14143.2791,14184.4826,NaN,NaN
1643228940,14185.1606,14185.8783,14150.8898,14180.2511,NaN,NaN
1643229000,14179.151,14197.0877,14155.9791,14196.0943,NaN,NaN
1643229060,14196.9308,14198.0599,14177.7564,14187.1414,NaN,NaN
1643229120,14188.3045,14194.9878,14183.5086,14185.0677,NaN,NaN
1643229180,14183.2951,14185.7309,14136.7438,14138.1676,NaN,NaN
1643229240,14137.8935,14137.8935,14111.7735,14115.7343,NaN,NaN
1643229300,14115.4966,14115.4966,14075.6563,14087.411,NaN,NaN
1643229360,14087.0025,14132.3972,14083.0637,14110.1059,NaN,NaN
1643229420,14109.2191,14123.3184,14100.9652,14102.4248,NaN,NaN
1643229480,14105.2686,14141.7101,14099.6039,14124.5165,NaN,NaN
1643229540,14124.3643,14136.171,14116.0271,14117.2048,NaN,NaN
1643229600,14118.2114,14133.8246,14096.6877,14133.8246,NaN,NaN
1643229660,14137.7298,14186.7921,14137.7298,14180.2574,NaN,NaN
1643229720,14179.0893,14181.2349,14148.3524,14159.2865,NaN,NaN
1643229780,14159.8411,14159.8411,14140.4387,14152.6646,NaN,NaN
1643229840,14152.6464,14157.2162,14131.1144,14144.1991,NaN,NaN
1643229900,14144.358,14144.358,14128.2948,14130.1366,NaN,NaN
1643229960,14136.8506,14176.0293,14134.889,14175.9859,NaN,NaN
1643230020,14176.1849,14181.9828,14134.4777,14142.6526,NaN,NaN
1643230080,14143.6021,14168.7256,14108.0838,14115.5637,NaN,NaN
1643230140,14119.4346,14133.733,14099.6669,14130.343,NaN,NaN
1643230200,14133.4692,14133.4692,14098.3978,14102.4504,NaN,NaN
1643230260,14103.3453,14117.4506,14092.5931,14092.5931,NaN,NaN
1643230320,14094.34,14107.0778,14086.9462,14086.9462,NaN,NaN
1643230380,14086.1289,14097.8907,14082.8904,14096.6535,NaN,NaN
1643230440,14103.6718,14190.4248,14098.5642,14190.4248,NaN,NaN
1643230500,14182.522,14195.8263,14146.0075,14147.4599,NaN,NaN
